Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.cs,43,12,T:System.Windows.Forms.ListBox,,,,,"UpdateCount(DinnerListLB, DinnerItemCountTB);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.cs,42,12,T:System.Windows.Forms.TextBox,,,,,"UpdateCount(LunchListLB, LunchItemCountTB);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.cs,42,12,T:System.Windows.Forms.ListBox,,,,,"UpdateCount(LunchListLB, LunchItemCountTB);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.cs,41,12,T:System.Windows.Forms.TextBox,,,,,"UpdateCount(BreakfastListLB, BreakfastItemCountTB);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.cs,41,12,T:System.Windows.Forms.ListBox,,,,,"UpdateCount(BreakfastListLB, BreakfastItemCountTB);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.cs,35,12,T:System.Speech.Synthesis.SpeechSynthesizer,,,,,speechSynthesizer.Volume = 100;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.cs,35,12,P:System.Speech.Synthesis.SpeechSynthesizer.Volume,,,,,speechSynthesizer.Volume = 100;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.cs,34,12,T:System.Speech.Synthesis.SpeechSynthesizer,,,,,speechSynthesizer.Rate = 3;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.cs,34,12,P:System.Speech.Synthesis.SpeechSynthesizer.Rate,,,,,speechSynthesizer.Rate = 3;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.cs,33,12,T:System.Speech.Synthesis.SpeechSynthesizer,,,,,speechSynthesizer = new SpeechSynthesizer();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.cs,33,12,M:System.Speech.Synthesis.SpeechSynthesizer.#ctor,,,,,speechSynthesizer = new SpeechSynthesizer();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.cs,33,12,T:System.Speech.Synthesis.SpeechSynthesizer,,,,,speechSynthesizer = new SpeechSynthesizer();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.cs,27,8,M:System.Windows.Forms.Form.#ctor,,,,,public Form1()         {             InitializeComponent();              Directory.CreateDirectory(AppDirectory); //ensure application directory exists             // Initialize reusable synthesizer once to avoid repeated allocations.             speechSynthesizer = new SpeechSynthesizer();             speechSynthesizer.Rate = 3; // set a faster speaking rate             speechSynthesizer.Volume = 100; // set max volume         }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.cs,20,34,T:System.Speech.Synthesis.SpeechSynthesizer,,,,,speechSynthesizer
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,485,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,viewListFileToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,484,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,aboutToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,483,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,helpToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,482,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,newToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,481,42,T:System.Windows.Forms.Form,,,,,object_3c1eae5c_f549_41b7_8500_a09688764ebc
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,480,42,T:System.Windows.Forms.Form,,,,,object_8badae07_4511_40fe_beff_845ff436e90f
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,479,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,deleteItemToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,478,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,everythingToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,477,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,extrasToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,476,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,dinnerToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,475,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,lunchToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,474,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,breakfastToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,473,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,speakListToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,472,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,exitToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,471,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,optionsToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,470,47,T:System.Windows.Forms.MenuStrip,,,,,MainMenuMST
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,469,43,T:System.Windows.Forms.Label,,,,,ExtrasLBL
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,468,43,T:System.Windows.Forms.Label,,,,,DinnerLBL
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,467,43,T:System.Windows.Forms.Label,,,,,BreakfastLBL
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,466,43,T:System.Windows.Forms.Label,,,,,LunchLBL
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,465,45,T:System.Windows.Forms.TextBox,,,,,ExtrasEntryTB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,464,45,T:System.Windows.Forms.ListBox,,,,,ExtrasListLB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,463,45,T:System.Windows.Forms.TextBox,,,,,ExtrasItemCountTB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,462,45,T:System.Windows.Forms.TextBox,,,,,DinnerEntryTB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,461,45,T:System.Windows.Forms.ListBox,,,,,DinnerListLB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,460,45,T:System.Windows.Forms.TextBox,,,,,DinnerItemCountTB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,459,45,T:System.Windows.Forms.TextBox,,,,,LunchEntryTB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,458,45,T:System.Windows.Forms.ListBox,,,,,LunchListLB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,457,45,T:System.Windows.Forms.TextBox,,,,,LunchItemCountTB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,456,45,T:System.Windows.Forms.TextBox,,,,,BreakfastItemCountTB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,455,45,T:System.Windows.Forms.ListBox,,,,,BreakfastListLB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,454,45,T:System.Windows.Forms.TextBox,,,,,BreakfastEntryTB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,448,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,447,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,446,12,T:System.Windows.Forms.MenuStrip,,,,,this.MainMenuMST.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,446,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.MainMenuMST.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,445,12,T:System.Windows.Forms.MenuStrip,,,,,this.MainMenuMST.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,445,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.MainMenuMST.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,444,12,E:System.Windows.Forms.Form.Load,,,,,this.Load += new System.EventHandler(this.Form1_Load);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,443,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""4-Column Shopping List"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,442,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,442,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,442,12,F:System.Windows.Forms.FormStartPosition.CenterScreen,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,442,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,442,12,P:System.Windows.Forms.Form.StartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,441,12,T:System.Windows.Forms.SizeGripStyle,,,,,this.SizeGripStyle = System.Windows.Forms.SizeGripStyle.Hide;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,441,12,T:System.Windows.Forms.SizeGripStyle,,,,,this.SizeGripStyle = System.Windows.Forms.SizeGripStyle.Hide;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,441,12,F:System.Windows.Forms.SizeGripStyle.Hide,,,,,this.SizeGripStyle = System.Windows.Forms.SizeGripStyle.Hide;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,441,12,T:System.Windows.Forms.SizeGripStyle,,,,,this.SizeGripStyle = System.Windows.Forms.SizeGripStyle.Hide;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,441,12,P:System.Windows.Forms.Form.SizeGripStyle,,,,,this.SizeGripStyle = System.Windows.Forms.SizeGripStyle.Hide;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,440,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""Form1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,439,12,P:System.Windows.Forms.Form.MaximizeBox,,,,,this.MaximizeBox = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,438,12,T:System.Windows.Forms.Padding,,,,,"this.Margin = new System.Windows.Forms.Padding(8, 7, 8, 7);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,438,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.Margin = new System.Windows.Forms.Padding(8, 7, 8, 7);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,438,12,T:System.Windows.Forms.Padding,,,,,"this.Margin = new System.Windows.Forms.Padding(8, 7, 8, 7);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,438,12,P:System.Windows.Forms.Form.Margin,,,,,"this.Margin = new System.Windows.Forms.Padding(8, 7, 8, 7);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,437,12,T:System.Windows.Forms.MenuStrip,,,,,this.MainMenuStrip = this.MainMenuMST;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,437,12,T:System.Windows.Forms.MenuStrip,,,,,this.MainMenuStrip = this.MainMenuMST;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,437,12,P:System.Windows.Forms.Form.MainMenuStrip,,,,,this.MainMenuStrip = this.MainMenuMST;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,436,12,P:System.Windows.Forms.Form.KeyPreview,,,,,this.KeyPreview = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,435,12,T:System.Windows.Forms.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.FixedToolWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,435,12,T:System.Windows.Forms.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.FixedToolWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,435,12,F:System.Windows.Forms.FormBorderStyle.FixedToolWindow,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.FixedToolWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,435,12,T:System.Windows.Forms.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.FixedToolWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,435,12,P:System.Windows.Forms.Form.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.FixedToolWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,434,12,P:System.Windows.Forms.Control.ForeColor,,,,,this.ForeColor = System.Drawing.SystemColors.ActiveCaptionText;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,433,12,T:System.Drawing.FontStyle,,,,,"this.Font = new System.Drawing.Font(""Tahoma"", 18F, System.Drawing.FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,433,12,T:System.Drawing.FontStyle,,,,,"this.Font = new System.Drawing.Font(""Tahoma"", 18F, System.Drawing.FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,433,12,F:System.Drawing.FontStyle.Bold,,,,,"this.Font = new System.Drawing.Font(""Tahoma"", 18F, System.Drawing.FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,433,12,T:System.Drawing.Font,,,,,"this.Font = new System.Drawing.Font(""Tahoma"", 18F, System.Drawing.FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,433,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle)",,,,,"this.Font = new System.Drawing.Font(""Tahoma"", 18F, System.Drawing.FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,433,12,T:System.Drawing.Font,,,,,"this.Font = new System.Drawing.Font(""Tahoma"", 18F, System.Drawing.FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,433,12,P:System.Windows.Forms.Control.Font,,,,,"this.Font = new System.Drawing.Font(""Tahoma"", 18F, System.Drawing.FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,432,12,T:System.Windows.Forms.MenuStrip,,,,,this.Controls.Add(this.MainMenuMST);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,432,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.MainMenuMST);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,432,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.MainMenuMST);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,432,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.MainMenuMST);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,431,12,T:System.Windows.Forms.TextBox,,,,,this.Controls.Add(this.BreakfastEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,431,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.BreakfastEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,431,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.BreakfastEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,431,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.BreakfastEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,430,12,T:System.Windows.Forms.ListBox,,,,,this.Controls.Add(this.BreakfastListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,430,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.BreakfastListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,430,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.BreakfastListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,430,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.BreakfastListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,429,12,T:System.Windows.Forms.TextBox,,,,,this.Controls.Add(this.BreakfastItemCountTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,429,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.BreakfastItemCountTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,429,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.BreakfastItemCountTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,429,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.BreakfastItemCountTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,428,12,T:System.Windows.Forms.TextBox,,,,,this.Controls.Add(this.LunchEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,428,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.LunchEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,428,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.LunchEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,428,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.LunchEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,427,12,T:System.Windows.Forms.ListBox,,,,,this.Controls.Add(this.LunchListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,427,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.LunchListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,427,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.LunchListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,427,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.LunchListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,426,12,T:System.Windows.Forms.TextBox,,,,,this.Controls.Add(this.LunchItemCountTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,426,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.LunchItemCountTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,426,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.LunchItemCountTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,426,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.LunchItemCountTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,425,12,T:System.Windows.Forms.TextBox,,,,,this.Controls.Add(this.DinnerEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,425,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.DinnerEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,425,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.DinnerEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,425,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.DinnerEntryTB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,424,12,T:System.Windows.Forms.ListBox,,,,,this.Controls.Add(this.DinnerListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,424,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.DinnerListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,424,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.DinnerListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,424,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.DinnerListLB);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,4-Column Shopping List.csproj,File,Form1.Designer.cs,423,12,T:System.Windows.Forms.TextBox,,,,,this.Controls.Add(this.DinnerItemCountTB);
